SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Operating Income (Loss),Non-Operating Income (Loss),"Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,IndustryId,End of financial year (month),Number Employees
18,2022-05-12,111.94,114.86,110.11,113.16,112.75,41464880,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-13,114.85,118.08,114.0,116.52,116.1,29737560,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-16,115.38,116.61,114.33,114.79,114.38,23282380,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-17,117.23,117.23,115.34,116.7,116.28,21576080,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-18,115.24,115.7,112.14,112.4,112.0,27982760,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-19,111.84,113.59,110.47,110.75,110.35,29191740,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-20,112.09,112.55,106.37,109.31,108.92,37586020,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-23,110.1,112.01,109.15,111.67,111.27,31558220,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-24,106.38,106.39,102.21,105.93,105.55,60386380,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-25,105.14,106.54,104.21,105.84,105.46,37899340,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-26,106.05,108.96,105.49,108.3,107.91,30287480,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-27,109.79,112.87,109.55,112.8,112.39,29924420,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-05-31,113.08,116.43,112.57,114.04,113.63,51301920,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-01,114.93,117.4,113.55,114.14,113.73,28629280,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-02,114.19,117.9,113.31,117.75,117.32,27495400,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-03,115.99,116.36,113.67,114.56,114.15,24952080,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-06,116.74,119.4,116.53,117.01,116.59,23786720,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-07,115.65,117.75,115.13,117.23,116.81,26413540,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-08,116.88,118.65,116.7,117.24,116.82,22544260,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-09,116.34,118.35,114.87,114.92,114.51,23141600,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-10,112.78,113.5,110.86,111.43,111.03,31349740,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-13,107.45,109.22,106.59,106.88,106.49,36756200,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-14,106.89,108.46,106.35,107.19,106.81,25480940,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-15,108.9,112.06,108.12,110.39,109.99,33192020,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-16,108.15,109.29,105.79,106.64,106.25,35313240,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-17,106.53,109.25,105.63,107.87,107.48,43516660,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-21,109.7,112.67,109.29,112.02,111.61,39010280,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-22,111.16,113.77,110.72,112.03,111.63,23921720,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
18,2022-06-23,112.95,113.2,111.03,112.68,112.28,24709720,0.0,13253260000.0,282836000000.0,-126203000000.0,156633000000.0,-81791000000.0,-42291000000.0,-39500000000.0,74842000000.0,-3514000000.0,71328000000.0,71328000000.0,-11356000000.0,59972000000.0,59972000000.0,59972000000.0,113762000000.0,40258000000.0,2664852672.0,164795000000.0,126914719224.0,30492000000.0,57309000000.0,200469000000.0,365264000000.0,39851806793.0,2478731309.0,69300000000.0,27251064270.0,39820000000.0,109120000000.0,68184000000.0,195563000000.0,256144000000.0,365264000000.0,USD,2022.0,FY,2022-12-31,2023-02-03,2025-02-05,13352993991.0,13553473900.0,59972000000.0,13475000000.0,20283000000.0,-2235000000.0,-2317000000.0,707000000.0,-625000000.0,91495000000.0,-31485000000.0,16567000000.0,-20298000000.0,0.0,-1196000000.0,-59296000000.0,-69757000000.0,934000000.0,101002.0,12.0,135301.0
