SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Operating Income (Loss),Non-Operating Income (Loss),"Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,IndustryId,End of financial year (month),Number Employees
111052,2021-03-22,120.33,123.87,120.26,123.39,120.71,111912284,0.0,16788096000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-23,123.33,124.24,122.14,122.54,119.88,95467142,0.0,16788096000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-24,122.82,122.9,120.06,120.09,117.48,88530485,0.0,16788096000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-25,119.54,121.66,119.0,120.59,117.97,98844681,0.0,16788096000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-26,120.35,121.48,118.92,121.21,118.58,94071234,0.0,16788096000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-29,121.65,122.58,120.73,121.39,118.75,80819203,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-30,120.11,120.4,118.86,119.9,117.3,85671919,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-03-31,121.65,123.52,121.15,122.15,119.5,118323826,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-01,123.66,124.18,122.49,123.0,120.33,75089134,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-05,123.87,126.16,123.07,125.9,123.17,88651175,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-06,126.5,127.13,125.65,126.21,123.47,80171253,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-07,125.83,127.92,125.14,127.9,125.12,83466716,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-08,128.95,130.39,128.52,130.36,127.53,88844591,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-09,129.8,133.04,129.47,133.0,130.11,106686703,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-12,132.52,132.85,130.63,131.24,128.39,91419983,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-13,132.44,134.66,131.93,134.43,131.51,91266545,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-14,134.94,135.0,131.66,132.03,129.16,87222782,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-15,133.82,135.0,133.64,134.5,131.58,89347102,0.0,16686305000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-16,134.3,134.67,133.28,134.16,131.25,84922386,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-19,133.51,135.47,133.34,134.84,131.91,94264215,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-20,135.02,135.53,131.81,133.11,130.22,94812349,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-21,132.36,133.75,131.3,133.5,130.6,68847136,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-22,133.04,134.15,131.41,131.94,129.07,84566456,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-23,132.16,135.12,132.16,134.32,131.4,78756779,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-26,134.83,135.06,133.56,134.72,131.79,66905069,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-27,135.01,135.41,134.11,134.39,131.47,66015804,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-28,134.31,135.02,133.08,133.58,130.68,107760097,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-29,136.47,137.07,132.45,133.48,130.58,151100953,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-04-30,131.78,133.56,131.06,131.46,128.6,109839466,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
111052,2021-05-03,132.04,134.07,131.83,132.54,129.66,75135100,0.0,16687631000.0,365817000000.0,-212981000000.0,152836000000.0,-43887000000.0,-21973000000.0,-21914000000.0,108949000000.0,258000000.0,109207000000.0,109207000000.0,-14527000000.0,94680000000.0,94680000000.0,94680000000.0,62639000000.0,51468014371.0,6580000000.0,134836000000.0,49502261624.0,127877000000.0,48849000000.0,216166000000.0,351002000000.0,54763000000.0,17150078392.0,125481000000.0,119334103723.0,162431000000.0,287912000000.0,57365000000.0,5562000000.0,63090000000.0,351002000000.0,USD,2021.0,FY,2021-09-30,2021-10-29,2023-11-03,16391724000.0,16519291000.0,94680000000.0,11284000000.0,2985000000.0,-4911000000.0,104038000000.0,-11085000000.0,-3075000000.0,-14545000000.0,-14467000000.0,12665000000.0,-85971000000.0,-93353000000.0,-3860000000.0,101001.0,9.0,147000.0
