SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Operating Income (Loss),Non-Operating Income (Loss),"Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,IndustryId,End of financial year (month),Number Employees
59265,2020-05-15,179.06,187.06,177.0,183.16,175.31,46610382,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-18,185.75,186.2,183.96,184.91,176.98,35306620,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-19,185.03,186.6,183.49,183.63,175.76,26799116,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-20,184.81,185.85,183.94,185.66,178.19,31261334,0.51,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-21,185.4,186.67,183.29,183.43,176.05,29032741,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-22,183.19,184.46,182.54,183.51,176.13,20826898,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-26,186.34,186.5,181.1,181.57,174.26,36073609,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-27,180.2,181.99,176.6,181.81,174.49,39517146,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-28,180.74,184.15,180.38,181.4,174.1,33831824,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-05-29,182.73,184.27,180.41,183.25,175.88,42146720,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-01,182.54,183.0,181.46,182.83,175.47,22668821,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-02,184.25,185.0,181.35,184.91,177.47,30794585,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-03,184.82,185.94,183.58,185.36,177.9,27311016,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-04,184.3,185.84,182.3,182.92,175.56,28761809,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-05,182.62,187.73,182.01,187.2,179.67,39893643,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-08,185.94,188.55,184.44,188.36,180.78,33211590,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-09,188.0,190.7,187.26,189.8,182.16,29783916,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-10,191.13,198.52,191.01,196.84,188.92,43872329,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-11,193.13,195.76,186.07,186.27,178.77,52854672,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-12,190.54,191.72,185.18,187.74,180.18,43373587,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-15,184.58,190.82,184.01,188.94,181.34,32770189,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-16,192.89,195.58,191.46,193.57,185.78,42556656,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-17,195.03,196.32,193.69,194.24,186.42,25687822,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-18,194.0,196.49,194.0,196.32,188.42,23061648,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-19,198.59,199.29,194.37,195.15,187.3,44441141,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-22,195.79,200.76,195.23,200.57,192.5,32818929,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-23,202.09,203.95,201.43,201.91,193.78,30917447,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
59265,2020-06-24,201.6,203.25,196.56,197.84,189.88,36740647,0.0,7583440247.0,143015000000.0,-46078000000.0,96937000000.0,-43978000000.0,-24709000000.0,-19269000000.0,52959000000.0,77000000.0,53036000000.0,53036000000.0,-8755000000.0,44281000000.0,44281000000.0,44281000000.0,136527000000.0,32011000000.0,1895000000.0,181915000000.0,52880947075.0,2965000000.0,72280000000.0,119396000000.0,301311000000.0,14670362762.0,3741439469.0,72310000000.0,67377121815.0,110697000000.0,183007000000.0,80552000000.0,34630635038.0,118304000000.0,301311000000.0,USD,2020.0,FY,2020-06-30,2020-07-30,2022-07-28,7610000000.0,7683000000.0,44281000000.0,12796000000.0,1664000000.0,-1483000000.0,-2577000000.0,168000000.0,3018000000.0,-2092000000.0,57258000000.0,-15441000000.0,6980000000.0,-11316000000.0,-15137000000.0,-5518000000.0,-21625000000.0,-43521000000.0,2220000000.0,101003.0,6.0,166475.0
